Online_months,stateabb,sedaadmin,sedaadminname,ys_mn19_ol,ys_mn19_ol_se,ys_mn19_eb,ys_mn19_eb_se,ys_mn22_ol,ys_mn22_ol_se,ys_mn22_eb,ys_mn22_eb_se,ys_chg_ol,ys_chg_ol_se,ys_chg_eb,ys_chg_eb_se,tot_asmt19,tot_asmt22,cell19,cell22,avg_asmt19,avg_asmt22
0,TX,4808870,ATHENS ISD,-0.148,0.10100689,-0.107,0.0853,-0.195,0.10133403,-0.17,0.0868,-0.0467,0.12257413,-0.0625,0.0961,874,838,4,4,218.5,209.5
0,TX,4808910,AUBREY ISD,0.247,0.10081128,0.206,0.0852,0.131,0.10108525,0.112,0.0865,-0.116,0.12083656,-0.0944,0.0952,770,1018,4,4,192.5,254.5
0,TX,4808940,AUSTIN ISD,-0.000606,0.09343676,0.00456,0.0804,-0.197,0.0940363,-0.148,0.0816,-0.196,0.11285589,-0.153,0.0911,23887,20471,4,4,5971.8,5117.8
1,TX,4809200,AZLE ISD,-0.0268,0.09615585,0.00541,0.0822,0.0278,0.09663502,0.0161,0.0834,0.0546,0.1160473,0.0107,0.0928,2067,2050,4,4,516.8,512.5
0,TX,4809360,BANDERA ISD,-0.201,0.10245218,-0.201,0.0862,-0.444,0.10365965,-0.4,0.0884,-0.243,0.12471709,-0.198,0.0972,651,657,4,4,162.8,164.3
0,TX,4809450,BARBERS HILL ISD,0.635,0.09717118,0.598,0.0829,0.656,0.09779534,0.625,0.0842,0.0217,0.11743878,0.0272,0.0935,1830,2044,4,4,457.5,511.0
0,TX,4809570,BASTROP ISD,-0.252,0.09558571,-0.254,0.0819,-0.598,0.096419,-0.524,0.0833,-0.346,0.11572256,-0.271,0.0926,3383,3306,4,4,845.8,826.5
0,TX,4809630,BAY CITY ISD,-0.213,0.100631,-0.222,0.0849,-0.464,0.10387949,-0.43,0.0886,-0.251,0.1230962,-0.208,0.0965,1128,973,4,4,282.0,243.3
0,TX,4809670,BEAUMONT ISD,-0.676,0.0954946,-0.653,0.0818,-0.892,0.0969936,-0.874,0.0837,-0.216,0.11618343,-0.221,0.0929,5568,4472,4,4,1392.0,1118.0
0,TX,4809720,BEEVILLE ISD,-0.466,0.09960241,-0.361,0.0844,-0.312,0.0994567,-0.311,0.0855,0.154,0.12105518,0.0507,0.0953,866,716,4,4,216.5,179.0
0,TX,4809810,BELLVILLE ISD,-0.0135,0.10275532,-0.0606,0.0865,-0.379,0.10361199,-0.329,0.0881,-0.366,0.12444038,-0.268,0.0969,680,668,4,4,170.0,167.0
0,TX,4809860,BELTON ISD,0.164,0.09517501,0.121,0.0816,-0.185,0.09550664,-0.129,0.0826,-0.349,0.11497845,-0.25,0.0922,3615,3753,4,4,903.8,938.3
0,TX,4810200,BIG SPRING ISD,-0.457,0.1004195,-0.351,0.0849,-0.255,0.10122024,-0.272,0.0867,0.202,0.12151633,0.0795,0.0956,1208,971,4,4,302.0,242.8
0,TX,4810230,BIRDVILLE ISD,0.154,0.09405115,0.116,0.0808,-0.0457,0.09458426,-0.0416,0.082,-0.2,0.11360934,-0.158,0.0915,7073,6348,4,4,1768.3,1587.0
0,TX,4810710,BOERNE ISD,0.394,0.0954503,0.376,0.0818,0.372,0.09601591,0.36,0.083,-0.0228,0.11561161,-0.0164,0.0926,2812,2981,4,4,703.0,745.3
0,TX,4810800,BONHAM ISD,-0.108,0.10518087,-0.116,0.0877,-0.137,0.10528659,-0.183,0.0895,-0.029,0.12709284,-0.067,0.0983,531,475,4,4,132.8,118.8
0,TX,4810890,BORGER ISD,-0.0135,0.10063938,-0.0177,0.0851,-0.154,0.10419531,-0.138,0.0886,-0.141,0.12469836,-0.121,0.0972,780,684,4,4,195.0,171.0
0,TX,4811190,BRAZOSPORT ISD,-0.0232,0.09489099,0.0179,0.0814,-0.0782,0.09552243,-0.0344,0.0827,-0.055,0.11468884,-0.0523,0.0921,3659,3312,4,4,914.8,828.0
0,TX,4811280,BRENHAM ISD,0.185,0.0982934,0.142,0.0836,-0.0141,0.09865109,-0.01,0.0849,-0.199,0.11879182,-0.152,0.0942,1463,1371,4,4,365.8,342.8
0,TX,4811310,BRIDGE CITY ISD,0.0811,0.09983414,0.104,0.0846,0.0254,0.09948031,0.0534,0.0855,-0.0557,0.12034858,-0.0506,0.095,960,896,4,4,240.0,224.0
0,TX,4811640,BROWNSBORO ISD,0.0672,0.10077584,0.0745,0.0852,0.158,0.10165536,0.103,0.0869,0.0911,0.12206484,0.0283,0.0959,836,737,4,4,209.0,184.3
5,TX,4811680,BROWNSVILLE ISD,0.117,0.09358676,0.0975,0.0805,-0.153,0.09413375,-0.101,0.0817,-0.27,0.11304992,-0.198,0.0912,12204,10250,4,4,3051.0,2562.5
0,TX,4811700,BROWNWOOD ISD,-0.171,0.09931238,-0.118,0.0844,-0.078,0.10175816,-0.0931,0.0868,0.0931,0.12144733,0.0246,0.0955,1092,923,4,4,273.0,230.8
0,TX,4811790,BRYAN ISD,-0.15,0.09482106,-0.13,0.0814,-0.282,0.09578547,-0.252,0.0828,-0.133,0.11460568,-0.121,0.0921,4819,4341,4,4,1204.8,1085.3
0,TX,4812060,BULLARD ISD,0.463,0.10148339,0.419,0.0857,0.373,0.10159959,0.362,0.0869,-0.0895,0.12267798,-0.0573,0.0961,804,815,4,4,201.0,203.8
0,TX,4812120,BURKBURNETT ISD,-0.106,0.0999761,-0.103,0.0847,-0.24,0.09987537,-0.228,0.0858,-0.135,0.12127214,-0.125,0.0954,919,961,4,4,229.8,240.3
0,TX,4812180,BURLESON ISD,0.0321,0.09463894,0.0627,0.0812,0.118,0.09548445,0.0986,0.0826,0.0855,0.11452503,0.0358,0.092,3910,3630,4,4,977.5,907.5
0,TX,4812220,BURNET CISD,-0.211,0.09877553,-0.202,0.084,-0.369,0.10115551,-0.349,0.0866,-0.158,0.12198346,-0.146,0.0958,910,902,4,4,227.5,225.5
0,TX,4812390,CADDO MILLS ISD,0.327,0.10362006,0.319,0.0871,0.184,0.10016154,0.232,0.0858,-0.143,0.12274471,-0.0868,0.096,582,723,4,4,145.5,180.8
0,TX,4812420,CALALLEN ISD,0.0378,0.09801032,0.0596,0.0834,-0.109,0.09853231,-0.051,0.0848,-0.147,0.11862322,-0.111,0.0941,1214,1123,4,4,303.5,280.8
0,TX,4812480,CALHOUN COUNTY ISD,0.12,0.09848426,0.142,0.0837,-0.0563,0.09961966,0.023,0.0856,-0.176,0.1194262,-0.119,0.0946,1132,1016,4,4,283.0,254.0
0,TX,4812750,CANTON ISD,0.0139,0.10010889,0.0513,0.0849,-0.0856,0.09962258,-0.0241,0.0854,-0.0995,0.12123779,-0.0753,0.0953,667,704,4,4,166.8,176.0
4,TX,4812780,CANUTILLO ISD,-0.0706,0.09712881,-0.0522,0.0829,-0.329,0.09932052,-0.241,0.0851,-0.259,0.11778497,-0.189,0.0937,1816,1541,4,4,454.0,385.3
4,TX,4812810,CANYON ISD,0.384,0.09545127,0.362,0.0818,0.415,0.0956134,0.376,0.0827,0.0306,0.11511789,0.0139,0.0923,3224,3277,4,4,806.0,819.3
0,TX,4813020,CARROLL ISD,1.07,0.1017282,0.998,0.0858,0.954,0.0991373,0.975,0.0853,-0.118,0.12151137,-0.0221,0.0955,2162,2086,4,4,540.5,521.5
0,TX,4813050,CARROLLTON-FARMERS BRANCH ISD,0.017,0.09408735,0.00612,0.0809,-0.226,0.09475151,-0.18,0.0821,-0.242,0.1137735,-0.186,0.0916,7568,6790,4,4,1892.0,1697.5
0,TX,4813110,CARTHAGE ISD,-0.146,0.10121028,-0.115,0.0855,-0.143,0.10172518,-0.151,0.087,0.00358,0.1223773,-0.0359,0.096,818,736,4,4,204.5,184.0
0,TX,4813170,CASTLEBERRY ISD,-0.331,0.09820946,-0.3,0.0836,-0.514,0.1003468,-0.464,0.0862,-0.184,0.12050483,-0.165,0.0951,1195,994,4,4,298.8,248.5
0,TX,4813230,CEDAR HILL ISD,-0.196,0.09644972,-0.228,0.0825,-0.563,0.09835366,-0.518,0.0845,-0.368,0.11750806,-0.289,0.0935,2233,1851,4,4,558.3,462.8
0,TX,4813290,CELINA ISD,0.352,0.10059846,0.321,0.0851,0.283,0.09903931,0.269,0.0851,-0.0687,0.12043008,-0.0517,0.0949,790,1074,4,4,197.5,268.5
0,TX,4813320,CENTER ISD,0.0571,0.09832797,0.0169,0.0836,-0.18,0.10154403,-0.17,0.0867,-0.237,0.12036754,-0.187,0.0951,763,685,4,4,190.8,171.3
0,TX,4813530,LUMBERTON ISD,0.0745,0.09767474,0.0819,0.0833,0.00897,0.09849708,0.019,0.0847,-0.0655,0.11828432,-0.0629,0.0939,1268,1230,4,4,317.0,307.5
1,TX,4813590,CHANNELVIEW ISD,0.0392,0.09509365,0.0105,0.0815,-0.262,0.09601443,-0.216,0.083,-0.301,0.11534092,-0.226,0.0925,2950,2698,4,4,737.5,674.5
0,TX,4813650,CHAPEL HILL ISD,-0.297,0.09907273,-0.296,0.0841,-0.671,0.10222188,-0.582,0.0876,-0.374,0.12263696,-0.286,0.0963,1038,935,4,4,259.5,233.8
0,TX,4813960,CHINA SPRING ISD,0.303,0.09928552,0.288,0.0843,0.298,0.10119926,0.274,0.0866,-0.00505,0.12093534,-0.0135,0.0953,852,915,4,4,213.0,228.8
0,TX,4814280,CLEAR CREEK ISD,0.226,0.09365497,0.208,0.0806,0.15,0.09414025,0.141,0.0817,-0.0763,0.11315232,-0.0662,0.0913,12465,11635,4,4,3116.3,2908.8
0,TX,4814310,CLEBURNE ISD,-0.214,0.09613666,-0.188,0.0822,-0.201,0.09629665,-0.223,0.0832,0.0132,0.11599838,-0.0352,0.0928,2074,2027,4,4,518.5,506.8
0,TX,4814370,CLEVELAND ISD,-0.237,0.09579958,-0.272,0.082,-0.661,0.09624331,-0.602,0.0831,-0.424,0.11576441,-0.33,0.0926,2234,3427,4,4,558.5,856.8
4,TX,4814430,CLINT ISD,-0.159,0.09521237,-0.171,0.0816,-0.494,0.09587003,-0.431,0.0829,-0.335,0.11521972,-0.26,0.0924,3415,2905,4,4,853.8,726.3
0,TX,4814670,COLUMBIA-BRAZORIA ISD,-0.132,0.10157314,-0.105,0.0857,-0.0533,0.10106312,-0.097,0.0865,0.079,0.12193697,0.0083,0.0957,992,859,4,4,248.0,214.8
0,TX,4814700,COLUMBUS ISD,0.0267,0.10777433,-0.025,0.0895,-0.355,0.10971432,-0.293,0.0922,-0.382,0.13062005,-0.268,0.0999,444,381,4,4,111.0,95.3
0,TX,4814730,COMAL ISD,0.359,0.094077,0.349,0.0809,0.376,0.09457831,0.357,0.082,0.0168,0.1137018,0.00786,0.0916,7667,8198,4,4,1916.8,2049.5
0,TX,4814850,COMMUNITY ISD,-0.0392,0.10069136,-0.054,0.0853,-0.447,0.10028947,-0.338,0.0858,-0.407,0.12155564,-0.284,0.0954,735,1067,4,4,183.8,266.8
0,TX,4815000,CONROE ISD,0.42,0.09360491,0.387,0.0806,0.341,0.09407998,0.331,0.0816,-0.079,0.11302296,-0.0558,0.0912,19714,19930,4,4,4928.5,4982.5
0,TX,4815180,LUBBOCK-COOPER ISD,0.191,0.09632374,0.211,0.0823,0.187,0.09670467,0.202,0.0835,-0.00338,0.11645332,-0.00879,0.093,2150,2269,4,4,537.5,567.3
0,TX,4815210,COPPELL ISD,0.727,0.09736802,0.673,0.0831,0.519,0.09702451,0.563,0.0837,-0.209,0.1173456,-0.11,0.0934,3434,3431,4,4,858.5,857.8
0,TX,4815240,COPPERAS COVE ISD,-0.00234,0.09568699,0.0153,0.0819,0.0275,0.0965021,0.00734,0.0834,0.0299,0.11595033,-0.00795,0.0928,2505,2307,4,4,626.3,576.8
0,TX,4815270,CORPUS CHRISTI ISD,-0.0756,0.09360474,-0.0643,0.0805,-0.241,0.09425082,-0.202,0.0818,-0.165,0.11313173,-0.138,0.0913,11335,9236,4,4,2833.8,2309.0
0,TX,4815330,CORSICANA ISD,-0.0159,0.09646676,-0.00978,0.0825,0.0243,0.09766032,-0.018,0.0841,0.0402,0.11685234,-0.00824,0.0932,1891,1742,4,4,472.8,435.5
0,TX,4815510,CRANDALL ISD,0.144,0.0981959,0.079,0.0835,-0.165,0.097718,-0.153,0.0843,-0.309,0.11851475,-0.231,0.0941,1371,1722,4,4,342.8,430.5
0,TX,4815750,CROSBY ISD,0.0702,0.09603049,0.0356,0.0821,-0.0422,0.09679012,-0.0735,0.0836,-0.112,0.11629396,-0.109,0.093,1979,1911,4,4,494.8,477.8
0,TX,4815910,CROWLEY ISD,-0.232,0.09494309,-0.22,0.0814,-0.515,0.09567918,-0.445,0.0828,-0.283,0.11481957,-0.225,0.0922,4679,4343,4,4,1169.8,1085.8
4,TX,4815930,CRYSTAL CITY ISD,-0.406,0.10428819,-0.393,0.0875,-0.511,0.10599553,-0.528,0.0904,-0.105,0.12914082,-0.135,0.0993,590,473,4,4,147.5,118.3
0,TX,4815960,CUERO ISD,-0.195,0.10120261,-0.176,0.0855,-0.257,0.10513415,-0.261,0.0895,-0.0618,0.12593898,-0.0848,0.0978,568,533,4,4,142.0,133.3
0,TX,4816110,CYPRESS-FAIRBANKS ISD,0.207,0.0932644,0.164,0.0803,0.0516,0.09375105,0.0362,0.0814,-0.155,0.11259546,-0.128,0.091,35178,32888,4,4,8794.5,8222.0
0,TX,4816230,DALLAS ISD,-0.0566,0.09319657,-0.0608,0.0803,-0.231,0.09369502,-0.209,0.0814,-0.174,0.11252922,-0.148,0.091,47122,38783,4,4,11780.5,9695.8
0,TX,4816410,DAYTON ISD,-0.258,0.09750952,-0.248,0.0831,-0.444,0.09773344,-0.417,0.0843,-0.186,0.11806582,-0.168,0.0938,1721,1665,4,4,430.3,416.3
0,TX,4816500,DECATUR ISD,-0.00125,0.09806792,-0.0205,0.0835,-0.0752,0.09875015,-0.107,0.0849,-0.074,0.11882274,-0.0868,0.0942,1050,1063,4,4,262.5,265.8
0,TX,4816530,DEER PARK ISD,0.147,0.09470259,0.119,0.0812,-0.00237,0.09524257,-0.00268,0.0825,-0.149,0.11456399,-0.122,0.0921,3647,3232,4,4,911.8,808.0
0,TX,4816620,DEL VALLE ISD,-0.443,0.09531662,-0.424,0.0817,-0.601,0.09677564,-0.589,0.0835,-0.158,0.11606247,-0.165,0.0928,3412,2979,4,4,853.0,744.8
0,TX,4816710,DENISON ISD,0.0628,0.09771639,0.0569,0.0833,0.00436,0.09867726,-0.00871,0.0848,-0.0585,0.11839406,-0.0656,0.094,1411,1321,4,4,352.8,330.3
0,TX,4816740,DENTON ISD,0.128,0.09382825,0.0795,0.0807,-0.238,0.09441506,-0.189,0.0819,-0.366,0.11337651,-0.268,0.0914,9049,9097,4,4,2262.3,2274.3
0,TX,4816770,DENVER CITY ISD,-0.147,0.10386089,-0.139,0.0872,-0.159,0.10491769,-0.195,0.0891,-0.0112,0.12730343,-0.0563,0.0983,532,461,4,4,133.0,115.3
4,TX,4816860,DESOTO ISD,-0.39,0.09573737,-0.384,0.0819,-0.698,0.09882173,-0.641,0.0851,-0.308,0.11772931,-0.256,0.0938,2600,1769,4,4,650.0,442.3
0,TX,4816950,DEVINE ISD,-0.121,0.10310192,-0.0765,0.0867,-0.136,0.10366757,-0.116,0.088,-0.015,0.12447682,-0.0393,0.0969,588,534,4,4,147.0,133.5
0,TX,4817040,DIBOLL ISD,-0.0492,0.1034235,-0.0531,0.0873,-0.0268,0.10417707,-0.0869,0.0884,0.0224,0.12648372,-0.0338,0.0977,534,460,4,4,133.5,115.0
0,TX,4817070,DICKINSON ISD,0.000465,0.09510058,-0.00329,0.0815,-0.211,0.09544214,-0.168,0.0826,-0.212,0.11475005,-0.165,0.0921,3529,3446,4,4,882.3,861.5
5,TX,4817390,DONNA ISD,-0.127,0.09448724,-0.164,0.0811,-0.427,0.09554503,-0.409,0.0827,-0.3,0.11449694,-0.245,0.092,4408,3593,4,4,1102.0,898.3
0,TX,4817610,DUMAS ISD,0.061,0.09707488,0.0707,0.0827,0.12,0.09790598,0.0827,0.0844,0.059,0.11774782,0.012,0.0937,1327,1191,4,4,331.8,297.8
0,TX,4817640,DUNCANVILLE ISD,-0.157,0.09509398,-0.189,0.0815,-0.413,0.09627671,-0.407,0.0833,-0.256,0.11565586,-0.218,0.0926,3595,2900,4,4,898.8,725.0
0,TX,4817700,EAGLE MT-SAGINAW ISD,0.0333,0.09413388,0.00152,0.0809,-0.154,0.09454886,-0.157,0.082,-0.187,0.11369345,-0.159,0.0916,6302,6447,4,4,1575.5,1611.8
5,TX,4817730,EAGLE PASS ISD,0.205,0.0944688,0.129,0.0811,-0.0961,0.09528449,-0.102,0.0825,-0.301,0.11431429,-0.231,0.0919,4251,3667,4,4,1062.8,916.8
0,TX,4817760,EANES ISD,0.555,0.09745044,0.55,0.0831,0.496,0.09715371,0.533,0.0838,-0.0589,0.11754273,-0.0162,0.0935,2019,1883,4,4,504.8,470.8
0,TX,4817850,EAST CENTRAL ISD,-0.434,0.09562562,-0.415,0.0819,-0.588,0.096363,-0.577,0.0833,-0.154,0.11610407,-0.162,0.0929,2956,2813,4,4,739.0,703.3
0,TX,4818000,ECTOR COUNTY ISD,-0.349,0.09388903,-0.312,0.0807,-0.359,0.0945223,-0.369,0.0819,-0.0104,0.11344257,-0.0566,0.0914,10473,9162,4,4,2618.3,2290.5
4,TX,4818060,EDCOUCH-ELSA ISD,-0.236,0.09817815,-0.252,0.0833,-0.62,0.09987188,-0.547,0.086,-0.384,0.1199775,-0.295,0.095,1532,1100,4,4,383.0,275.0
1,TX,4818150,EDGEWOOD ISD,-0.56,0.09652199,-0.546,0.0824,-0.847,0.09899547,-0.803,0.0851,-0.287,0.11780362,-0.257,0.0938,3017,2281,4,4,754.3,570.3
5,TX,4818180,EDINBURG CISD,0.0579,0.09370981,0.0701,0.0806,-0.149,0.09429934,-0.0808,0.0818,-0.207,0.11320434,-0.151,0.0913,10100,8789,4,4,2525.0,2197.3
0,TX,4818280,EL CAMPO ISD,0.0154,0.09870198,0.053,0.0839,-0.0568,0.10116037,-0.00711,0.0865,-0.0722,0.12097226,-0.0602,0.0953,1042,915,4,4,260.5,228.8
4,TX,4818300,EL PASO ISD,-0.0235,0.09350185,-0.0268,0.0805,-0.24,0.09405491,-0.198,0.0816,-0.216,0.11290818,-0.171,0.0912,15758,13310,4,4,3939.5,3327.5
0,TX,4818360,ELGIN ISD,-0.644,0.09952681,-0.593,0.0845,-0.785,0.10074765,-0.757,0.0864,-0.141,0.12128043,-0.164,0.0954,1319,1360,4,4,329.8,340.0
0,TX,4818540,ENNIS ISD,-0.0109,0.09713704,0.00128,0.0829,-0.0625,0.0977033,-0.06,0.0842,-0.0517,0.11740747,-0.0612,0.0935,1693,1656,4,4,423.3,414.0
0,TX,4818720,EUSTACE ISD,0.0866,0.10230752,0.0734,0.0861,-0.0573,0.10195314,-0.0426,0.0872,-0.144,0.12367987,-0.116,0.0966,456,484,4,4,114.0,121.0
0,TX,4818810,EVERMAN ISD,-0.286,0.09688844,-0.251,0.0827,-0.419,0.09884291,-0.379,0.0849,-0.133,0.1179019,-0.128,0.0938,1812,1419,4,4,453.0,354.8
5,TX,4818900,FABENS ISD,0.0815,0.10111801,0.0577,0.0854,-0.18,0.10252161,-0.132,0.0876,-0.261,0.12321085,-0.19,0.0965,644,534,4,4,161.0,133.5
0,TX,4818940,FAIRFIELD ISD,-0.171,0.10282705,-0.128,0.0866,-0.169,0.10752957,-0.165,0.0907,0.00158,0.1269214,-0.0368,0.0982,572,501,4,4,143.0,125.3
0,TX,4819080,FARMERSVILLE ISD,0.0699,0.10298931,0.0304,0.0866,-0.329,0.10277758,-0.245,0.0877,-0.399,0.12427416,-0.275,0.0969,514,583,4,4,128.5,145.8
0,TX,4819170,FERRIS ISD,-0.264,0.09963919,-0.216,0.0845,-0.242,0.10061465,-0.246,0.0863,0.0223,0.121609,-0.0295,0.0956,830,687,4,4,207.5,171.8
1,TX,4819350,FLORESVILLE ISD,-0.0366,0.09774577,-0.0663,0.0833,-0.227,0.0989905,-0.231,0.0851,-0.19,0.11912322,-0.164,0.0944,1210,1127,4,4,302.5,281.8
0,TX,4819380,FLOUR BLUFF ISD,0.0612,0.09702559,0.0797,0.0828,0.0952,0.09732595,0.0802,0.084,0.034,0.11726331,0.000433,0.0934,1559,1485,4,4,389.8,371.3
0,TX,4819560,FORNEY ISD,0.382,0.09549967,0.287,0.0818,-0.0617,0.09554684,-0.0218,0.0827,-0.444,0.11503002,-0.308,0.0923,3602,4446,4,4,900.5,1111.5
0,TX,4819650,FORT BEND ISD,0.335,0.09354345,0.292,0.0805,0.141,0.09397835,0.152,0.0816,-0.194,0.11292386,-0.14,0.0912,22995,22311,4,4,5748.8,5577.8
0,TX,4819700,FORT WORTH ISD,-0.397,0.09343461,-0.375,0.0804,-0.606,0.0940706,-0.565,0.0816,-0.208,0.11293308,-0.19,0.0912,25490,20321,4,4,6372.5,5080.3
0,TX,4819830,FRENSHIP ISD,0.148,0.09516557,0.159,0.0816,0.206,0.09566894,0.18,0.0827,0.0581,0.11496338,0.0216,0.0922,3217,3187,4,4,804.3,796.8
0,TX,4819840,FREDERICKSBURG ISD,0.109,0.10191474,0.0924,0.086,-0.0767,0.10535912,-0.0462,0.0892,-0.185,0.12444086,-0.139,0.097,918,813,4,4,229.5,203.3
0,TX,4819950,FRIENDSWOOD ISD,0.416,0.0991519,0.436,0.0843,0.436,0.09848218,0.465,0.0848,0.0202,0.1193913,0.0289,0.0944,1498,1588,4,4,374.5,397.0
0,TX,4820010,FRISCO ISD,0.723,0.09385933,0.643,0.0807,0.6,0.09426647,0.569,0.0818,-0.123,0.11330839,-0.0737,0.0914,18998,19529,4,4,4749.5,4882.3
0,TX,4820190,FORT STOCKTON ISD,-0.43,0.10151599,-0.358,0.0857,-0.44,0.10405691,-0.416,0.0885,-0.0109,0.12446165,-0.0584,0.0971,838,602,4,4,209.5,150.5
0,TX,4820220,GAINESVILLE ISD,-0.0933,0.1009078,-0.128,0.0853,-0.418,0.10114428,-0.378,0.0866,-0.324,0.1219744,-0.25,0.0958,922,873,4,4,230.5,218.3
1,TX,4820250,GALENA PARK ISD,0.0365,0.09409973,0.0263,0.0809,-0.0713,0.0946471,-0.074,0.082,-0.108,0.11363689,-0.1,0.0915,6583,5758,4,4,1645.8,1439.5
0,TX,4820280,GALVESTON ISD,-0.171,0.09749518,-0.137,0.0831,-0.445,0.09843019,-0.34,0.0847,-0.274,0.11808288,-0.203,0.0938,2016,1685,4,4,504.0,421.3
0,TX,4820340,GARLAND ISD,-0.0652,0.09349141,-0.0465,0.0805,-0.239,0.09402736,-0.186,0.0816,-0.174,0.11293492,-0.139,0.0912,16621,14474,4,4,4155.3,3618.5
0,TX,4820500,GATESVILLE ISD,-0.0633,0.10162646,-0.0445,0.0857,-0.0315,0.1021202,-0.0608,0.0874,0.0318,0.12350292,-0.0163,0.0966,839,775,4,4,209.8,193.8
0,TX,4820600,GEORGETOWN ISD,-0.431,0.09534798,-0.373,0.0817,-0.467,0.0957129,-0.445,0.0828,-0.0354,0.11527018,-0.0723,0.0924,3093,3424,4,4,773.3,856.0
0,TX,4820640,GIDDINGS ISD,-0.221,0.10392052,-0.164,0.0874,-0.182,0.10417627,-0.178,0.0884,0.0382,0.12571576,-0.0148,0.0974,562,502,4,4,140.5,125.5
0,TX,4820700,GILMER ISD,-0.151,0.1033329,-0.0898,0.0869,-0.0714,0.1042311,-0.0718,0.0886,0.0794,0.12501154,0.018,0.0972,748,754,4,4,187.0,188.5
0,TX,4820850,GLEN ROSE ISD,0.00189,0.10277588,0.0584,0.0867,-0.129,0.10727182,-0.0241,0.0901,-0.131,0.12704076,-0.0825,0.0981,525,520,4,4,131.3,130.0
0,TX,4820960,GODLEY ISD,-0.308,0.10182676,-0.224,0.0861,-0.11,0.10238735,-0.143,0.0871,0.198,0.12376483,0.0811,0.0964,659,780,4,4,164.8,195.0
0,TX,4821060,GONZALES ISD,-0.222,0.10236737,-0.188,0.0861,-0.316,0.10374445,-0.289,0.0884,-0.0941,0.12409724,-0.101,0.0969,820,720,4,4,205.0,180.0
0,TX,4821150,GOOSE CREEK CISD,-0.0441,0.09407085,-0.0611,0.0809,-0.19,0.09464975,-0.195,0.082,-0.146,0.11364502,-0.134,0.0916,7415,6876,4,4,1853.8,1719.0
0,TX,4821360,GRAHAM ISD,-0.237,0.10064958,-0.158,0.0852,0.0823,0.10280216,-0.00156,0.0878,0.32,0.12419349,0.157,0.0969,751,627,4,4,187.8,156.8
0,TX,4821390,GRANBURY ISD,-0.0744,0.09666984,-0.00446,0.0826,0.0904,0.09666063,0.0837,0.0834,0.165,0.11651803,0.0882,0.093,2263,2261,4,4,565.8,565.3
0,TX,4821420,GRAND PRAIRIE ISD,-0.013,0.0938793,-0.0182,0.0807,-0.241,0.09454905,-0.196,0.082,-0.228,0.11352593,-0.178,0.0915,8609,7244,4,4,2152.3,1811.0
0,TX,4821660,GRAPEVINE-COLLEYVILLE ISD,0.473,0.09572425,0.42,0.0819,0.349,0.09566255,0.335,0.0828,-0.123,0.11531309,-0.0846,0.0924,3812,3746,4,4,953.0,936.5
0,TX,4821720,GREENVILLE ISD,-0.245,0.09796868,-0.275,0.0834,-0.369,0.09915655,-0.42,0.0852,-0.124,0.11925483,-0.146,0.0944,1608,1422,4,4,402.0,355.5
0,TX,4821750,GREENWOOD ISD,-0.282,0.10019816,-0.193,0.0849,-0.082,0.10002237,-0.102,0.0857,0.2,0.12122579,0.0902,0.0953,914,969,4,4,228.5,242.3
0,TX,4821780,GREGORY-PORTLAND ISD,0.201,0.09954983,0.182,0.0844,0.11,0.10022505,0.105,0.0857,-0.0917,0.11945919,-0.0768,0.0945,1435,1405,4,4,358.8,351.3
0,TX,4822170,HALLSVILLE ISD,0.197,0.09657741,0.123,0.0825,-0.534,0.09728348,-0.365,0.0841,-0.731,0.11750839,-0.488,0.0936,1532,3689,4,4,383.0,922.3
0,TX,4822320,HAMSHIRE-FANNETT ISD,-0.0136,0.10243013,0.0173,0.0863,-0.106,0.10259944,-0.0621,0.0876,-0.0928,0.12327723,-0.0794,0.0964,608,589,4,4,152.0,147.3
0,TX,4822410,HARDIN-JEFFERSON ISD,0.187,0.10054523,0.122,0.0852,-0.0291,0.10061571,-0.0477,0.086,-0.216,0.121685,-0.17,0.0955,676,768,4,4,169.0,192.0
4,TX,4822470,HARLANDALE ISD,-0.127,0.09470646,-0.175,0.0813,-0.485,0.09532932,-0.46,0.0826,-0.357,0.11460919,-0.285,0.0921,4166,3301,4,4,1041.5,825.3
0,TX,4822530,HARLINGEN CISD,0.0595,0.09421541,0.0248,0.081,-0.285,0.09483205,-0.231,0.0822,-0.345,0.11390068,-0.255,0.0917,5421,4745,4,4,1355.3,1186.3
0,TX,4822970,HENDERSON ISD,0.036,0.09931384,-0.0556,0.0842,-0.691,0.10403836,-0.552,0.0885,-0.727,0.12265164,-0.497,0.0963,1093,1007,4,4,273.3,251.8
0,TX,4823010,HEREFORD ISD,-0.229,0.09814373,-0.201,0.0835,-0.368,0.09990871,-0.33,0.0857,-0.139,0.1196416,-0.129,0.0947,1170,1056,4,4,292.5,264.0
5,TX,4823100,HIDALGO ISD,0.248,0.10145621,0.236,0.0857,-0.0143,0.10388793,0.0704,0.0882,-0.262,0.12407366,-0.166,0.0968,792,676,4,4,198.0,169.0
0,TX,4823250,HIGHLAND PARK ISD,0.875,0.09906148,0.804,0.084,0.71,0.09740123,0.731,0.0842,-0.165,0.1189026,-0.0736,0.0942,2131,1804,4,4,532.8,451.0
0,TX,4823280,HILLSBORO ISD,-0.029,0.10366996,-0.0682,0.0867,-0.301,0.10407715,-0.279,0.0888,-0.272,0.12650938,-0.211,0.0981,575,522,4,4,143.8,130.5
