fips,stateabb,sedaadmin,sedaadminname,subject,subgroup,ys_mn19_ol,ys_mn19_ol_se,ys_mn19_eb,ys_mn19_eb_se,ys_mn22_ol,ys_mn22_ol_se,ys_mn22_eb,ys_mn22_eb_se,ys_chg_ol,ys_chg_ol_se,ys_chg_eb,ys_chg_eb_se,tot_asmt19,tot_asmt22,cell19,cell22,avg_asmt19,avg_asmt22
1,AL,100011,LEEDS CITY,mth,wht,-.131,.05974705,-.153,.0552,-.272,.06132876,-.249,.0569,-.141,.08561812,-.0955,.0733,572,544,6,6,95.3,90.7
1,AL,100011,LEEDS CITY,rla,all,-.306,.04531889,-.305,.0403,-.298,.0443874,-.298,.0403,.00787,.06342704,.00708,.0501,945,946,6,6,157.5,157.7
1,AL,100011,LEEDS CITY,rla,ecd,-.704,.05772699,-.677,.0492,-.588,.05810623,-.609,.0507,.116,.08193905,.0676,.0592,488,407,6,6,81.3,67.8
1,AL,100011,LEEDS CITY,rla,wht,.0385,.05085373,.0222,.0469,-.157,.05246053,-.138,.0486,-.195,.07304834,-.16,.0623,572,545,6,6,95.3,90.8
1,AL,100012,BOAZ CITY,mth,all,-.422,.05428427,-.367,.0483,-.0942,.05466785,-.143,.0504,.327,.077042,.225,.0623,1098,1085,6,6,183,180.8
1,AL,100012,BOAZ CITY,mth,ecd,-.583,.05557802,-.52,.0478,-.226,.05689412,-.281,.0522,.358,.07951912,.239,.0621,787,702,6,6,131.2,117
1,AL,100012,BOAZ CITY,mth,hsp,-.698,.06393979,-.612,.0537,-.355,.06167917,-.427,.0532,.343,.08881723,.185,.0616,404,425,6,6,67.3,70.8
1,AL,100012,BOAZ CITY,mth,wht,-.252,.05842547,-.208,.054,.127,.05921444,.0811,.0552,.379,.08315993,.289,.0717,631,591,6,6,105.2,98.5
1,AL,100012,BOAZ CITY,rla,all,-.334,.0428509,-.312,.0384,-.206,.04156901,-.225,.0381,.129,.05969856,.0867,.0482,1095,1082,6,6,182.5,180.3
1,AL,100012,BOAZ CITY,rla,ecd,-.554,.04659845,-.527,.0413,-.386,.0471036,-.414,.0425,.169,.06622551,.113,.0524,785,702,6,6,130.8,117
1,AL,100012,BOAZ CITY,rla,hsp,-.819,.05984475,-.781,.0534,-.535,.05459114,-.555,.049,.283,.08109937,.226,.0645,401,427,6,6,66.8,71.2
1,AL,100012,BOAZ CITY,rla,wht,-.0202,.04877815,-.00142,.0451,.0768,.04906975,.0585,.0459,.0971,.06906228,.0599,.0597,631,587,6,6,105.2,97.8
1,AL,100013,TRUSSVILLE CITY,mth,all,.355,.05037818,.32,.0453,.355,.04984142,.368,.0465,-.000402,.07082426,.0484,.0589,2196,2292,6,6,366,382
1,AL,100013,TRUSSVILLE CITY,mth,wht,.41,.05215923,.388,.0488,.432,.05113179,.43,.0485,.0221,.07298367,.0424,.0649,1759,1798,6,6,293.2,299.7
1,AL,100013,TRUSSVILLE CITY,rla,all,.427,.03370362,.421,.0313,.454,.03383301,.453,.0317,.0274,.04766593,.032,.0411,2195,2290,6,6,365.8,381.7
1,AL,100013,TRUSSVILLE CITY,rla,wht,.48,.03374237,.478,.0324,.522,.03362097,.515,.0325,.0418,.0475111,.0363,.0441,1760,1798,6,6,293.3,299.7
1,AL,100030,ALEXANDER CITY,mth,all,-.377,.05141664,-.369,.0462,-.344,.05299464,-.351,.049,.0328,.07383561,.0188,.0606,1391,1366,6,6,231.8,227.7
1,AL,100030,ALEXANDER CITY,mth,blk,-.682,.05552864,-.675,.0496,-.643,.05811227,-.654,.0536,.0392,.08031726,.0209,.0664,584,595,6,6,97.3,99.2
1,AL,100030,ALEXANDER CITY,mth,ecd,-.58,.05177258,-.576,.0452,-.556,.05433533,-.562,.0501,.0239,.07504695,.0146,.0599,923,935,6,6,153.8,155.8
1,AL,100030,ALEXANDER CITY,mth,wht,-.157,.05645756,-.141,.0524,-.0695,.05843142,-.0824,.0546,.0872,.08119702,.0587,.0705,748,733,6,6,124.7,122.2
1,AL,100030,ALEXANDER CITY,rla,all,-.381,.03827359,-.381,.035,-.378,.03848249,-.377,.0355,.00355,.05426914,.00415,.0452,1393,1366,6,6,232.2,227.7
1,AL,100030,ALEXANDER CITY,rla,blk,-.729,.0496902,-.722,.0436,-.704,.04755901,-.704,.0428,.0256,.06870374,.0176,.0538,585,597,6,6,97.5,99.5
1,AL,100030,ALEXANDER CITY,rla,ecd,-.648,.04266507,-.642,.0384,-.602,.04321768,-.608,.0395,.0462,.060705,.0346,.0496,924,933,6,6,154,155.5
1,AL,100030,ALEXANDER CITY,rla,wht,-.0872,.04441433,-.0728,.0416,-.087,.04567485,-.0934,.0431,.000265,.06357198,-.0206,.0562,748,729,6,6,124.7,121.5
1,AL,100060,ANDALUSIA CITY,mth,all,-.342,.05801451,-.273,.051,.0364,.05956436,-.0288,.0543,.378,.08315189,.244,.0655,819,807,6,6,136.5,134.5
1,AL,100060,ANDALUSIA CITY,mth,ecd,-.611,.06079995,-.545,.0515,-.275,.06783187,-.345,.0606,.337,.09109186,.2,.0676,512,433,6,6,85.3,72.2
1,AL,100060,ANDALUSIA CITY,mth,wht,-.0844,.06213505,-.0314,.0571,.282,.06314429,.224,.0584,.367,.08857872,.256,.0752,524,499,6,6,87.3,83.2
1,AL,100060,ANDALUSIA CITY,rla,all,-.162,.04893442,-.157,.0428,-.123,.04630921,-.129,.0419,.0388,.06737339,.0278,.0519,818,804,6,6,136.3,134
1,AL,100060,ANDALUSIA CITY,rla,ecd,-.464,.05541738,-.446,.0478,-.367,.05736814,-.387,.0501,.0973,.07977824,.0595,.0584,512,434,6,6,85.3,72.3
1,AL,100060,ANDALUSIA CITY,rla,wht,.116,.05420915,.114,.0495,.0811,.05217412,.0786,.0485,-.0347,.07519173,-.0358,.0636,525,499,6,6,87.5,83.2
1,AL,100090,ANNISTON CITY,mth,all,-.874,.0564322,-.873,.05,-.988,.06025599,-.977,.0546,-.114,.08253472,-.104,.0651,786,835,6,6,131,139.2
1,AL,100090,ANNISTON CITY,mth,blk,-.92,.05497223,-.915,.0493,-1.01,.05912183,-1,.0544,-.0915,.08071597,-.0855,.0666,696,728,6,6,116,121.3
1,AL,100090,ANNISTON CITY,mth,ecd,-.934,.05815882,-.924,.0496,-1.05,.0606485,-1.04,.0551,-.116,.08383618,-.114,.0642,605,742,6,6,100.8,123.7
1,AL,100090,ANNISTON CITY,rla,all,-.736,.04728075,-.729,.0416,-.764,.04613727,-.757,.0416,-.0284,.06595385,-.0286,.0513,786,834,6,6,131,139
1,AL,100090,ANNISTON CITY,rla,blk,-.765,.04941649,-.765,.0435,-.795,.04900762,-.777,.0437,-.0297,.06936394,-.0122,.054,696,728,6,6,116,121.3
1,AL,100090,ANNISTON CITY,rla,ecd,-.821,.05228419,-.805,.045,-.825,.0469767,-.814,.0425,-.00382,.06999655,-.0091,.0541,605,743,6,6,100.8,123.8
1,AL,100100,ARAB CITY,mth,all,.198,.05311755,.204,.0474,.413,.05344317,.394,.0495,.215,.07530349,.19,.0614,1205,1189,6,6,200.8,198.2
1,AL,100100,ARAB CITY,mth,ecd,-.149,.05965618,-.136,.0504,.13,.05995268,.0984,.0547,.279,.08456752,.234,.0644,482,417,6,6,80.3,69.5
1,AL,100100,ARAB CITY,mth,wht,.219,.05404491,.223,.0504,.415,.05446514,.393,.0513,.195,.07667591,.171,.0675,1134,1104,6,6,189,184
1,AL,100100,ARAB CITY,rla,all,.249,.04107314,.236,.0371,.231,.04007784,.234,.0368,-.0182,.05728968,-.00231,.0468,1206,1191,6,6,201,198.5
1,AL,100100,ARAB CITY,rla,ecd,-.125,.05553673,-.118,.0478,-.0174,.05634289,-.0418,.0494,.107,.07909851,.0759,.0581,482,419,6,6,80.3,69.8
1,AL,100100,ARAB CITY,rla,wht,.282,.04027354,.272,.0381,.218,.03946801,.218,.0377,-.0639,.05625401,-.0538,.0509,1135,1105,6,6,189.2,184.2
1,AL,100120,ATHENS CITY,mth,all,-.307,.05211026,-.302,.0467,-.257,.05119051,-.263,.0476,.0501,.07305524,.0384,.0602,1749,2215,6,6,291.5,369.2
1,AL,100120,ATHENS CITY,mth,blk,-.775,.07240719,-.751,.0609,-.715,.0669245,-.729,.0609,.0596,.09862034,.0214,.0753,320,357,6,6,53.3,59.5
1,AL,100120,ATHENS CITY,mth,ecd,-.67,.05458466,-.651,.047,-.598,.05374123,-.611,.0497,.0714,.07661845,.0393,.0606,949,1052,6,6,158.2,175.3
1,AL,100120,ATHENS CITY,mth,hsp,-.725,.06567124,-.673,.0546,-.551,.06049823,-.586,.0526,.174,.0893,.0871,.0618,364,432,6,6,60.7,72
1,AL,100120,ATHENS CITY,mth,wht,-.0143,.05675796,-.0253,.0527,-.0763,.05518372,-.0694,.0519,-.062,.0791751,-.0441,.0693,913,1249,6,6,152.2,208.2
1,AL,100120,ATHENS CITY,rla,all,-.159,.03781676,-.149,.0345,-.0697,.0353021,-.0789,.033,.0892,.05173662,.0703,.0436,1731,2217,6,6,288.5,369.5
1,AL,100120,ATHENS CITY,rla,blk,-.656,.06435376,-.627,.053,-.533,.05641683,-.551,.0501,.123,.08571266,.0753,.0611,320,357,6,6,53.3,59.5
1,AL,100120,ATHENS CITY,rla,ecd,-.644,.05149933,-.603,.0435,-.477,.041562,-.499,.0383,.167,.06667444,.104,.0517,813,1051,5,6,162.6,175.2
1,AL,100120,ATHENS CITY,rla,hsp,-.809,.08025992,-.767,.0646,-.616,.05933747,-.615,.0527,.193,.10050858,.152,.0729,250,430,4,6,62.5,71.7
1,AL,100120,ATHENS CITY,rla,wht,.244,.04253279,.239,.04,.155,.03984665,.156,.0381,-.0896,.05816398,-.0828,.0523,915,1253,6,6,152.5,208.8
1,AL,100180,ATTALLA CITY,mth,all,-.383,.05885973,-.404,.0514,-.474,.05665525,-.46,.0522,-.0905,.08164777,-.0559,.0646,630,638,6,6,105,106.3
1,AL,100180,ATTALLA CITY,mth,ecd,-.489,.06120243,-.514,.0513,-.562,.05948749,-.548,.0545,-.0736,.08533078,-.0337,.0646,453,443,6,6,75.5,73.8
1,AL,100180,ATTALLA CITY,mth,wht,-.284,.06306915,-.307,.0576,-.437,.0613929,-.412,.0571,-.153,.08790421,-.105,.0748,440,454,6,6,73.3,75.7
1,AL,100180,ATTALLA CITY,rla,all,-.201,.04668039,-.237,.0414,-.374,.04654756,-.339,.0419,-.173,.0657309,-.102,.0512,629,643,6,6,104.8,107.2
1,AL,100180,ATTALLA CITY,rla,ecd,-.338,.05143243,-.377,.0451,-.488,.05402277,-.452,.0476,-.15,.07449935,-.0752,.0562,452,445,6,6,75.3,74.2
1,AL,100180,ATTALLA CITY,rla,wht,-.0826,.05183444,-.0991,.0475,-.324,.05144562,-.298,.048,-.242,.07263128,-.199,.0621,440,455,6,6,73.3,75.8
1,AL,100185,SARALAND CITY,mth,all,.278,.05423007,.286,.0482,.502,.05261523,.482,.0488,.223,.07556207,.196,.0615,1388,1421,6,6,231.3,236.8
1,AL,100185,SARALAND CITY,mth,ecd,-.0117,.05772933,-.0396,.0492,.108,.05840967,.105,.0535,.119,.0821594,.145,.0633,688,591,6,6,114.7,98.5
1,AL,100185,SARALAND CITY,mth,wht,.372,.0577031,.383,.0535,.585,.05484137,.557,.0516,.213,.07960225,.174,.0694,1011,1025,6,6,168.5,170.8
1,AL,100185,SARALAND CITY,rla,all,.258,.03720596,.27,.0341,.397,.03796859,.379,.0351,.139,.05312215,.109,.0445,1387,1423,6,6,231.2,237.2
1,AL,100185,SARALAND CITY,rla,ecd,-.0191,.04337356,-.0314,.0392,.00528,.04926242,-.000844,.0439,.0244,.06559333,.0305,.0521,687,590,6,6,114.5,98.3
1,AL,100185,SARALAND CITY,rla,wht,.369,.03998628,.376,.0377,.494,.04039634,.477,.0384,.125,.0568356,.102,.0511,1011,1024,6,6,168.5,170.7
1,AL,100188,CHICKASAW CITY,mth,all,-.957,.07002915,-.899,.0593,-.905,.09808538,-.907,.0745,.0518,.11114067,-.00819,.077,464,839,5,3,92.8,279.7
1,AL,100188,CHICKASAW CITY,rla,all,-.861,.05657279,-.77,.0483,-.533,.06712015,-.621,.0496,.328,.09009993,.149,.057,558,839,6,3,93,279.7
1,AL,100189,SATSUMA CITY,mth,all,-.148,.05730518,-.14,.0504,-.0297,.05769816,-.044,.0529,.118,.08123764,.0956,.0645,704,680,6,6,117.3,113.3
1,AL,100189,SATSUMA CITY,mth,ecd,-.316,.07030861,-.325,.0568,-.235,.06741053,-.242,.0609,.0812,.09734513,.0828,.0694,278,296,6,6,46.3,49.3
1,AL,100189,SATSUMA CITY,mth,wht,-.104,.05931023,-.0948,.0547,.0103,.06005902,-.0029,.056,.114,.08436947,.0919,.0726,593,581,6,6,98.8,96.8
1,AL,100189,SATSUMA CITY,rla,all,.0754,.04594216,.0503,.041,-.0128,.04836446,.00729,.0432,-.0882,.06651975,-.043,.0516,704,680,6,6,117.3,113.3
1,AL,100189,SATSUMA CITY,rla,ecd,-.119,.0615495,-.17,.0523,-.239,.06647133,-.208,.0563,-.12,.09039122,-.0374,.0623,278,294,6,6,46.3,49
1,AL,100189,SATSUMA CITY,rla,wht,.144,.04881464,.13,.0452,.00734,.04996448,.0172,.0467,-.137,.06973027,-.113,.0603,593,582,6,6,98.8,97
1,AL,100190,ALABASTER CITY,mth,all,-.148,.04903366,-.143,.0443,-.0529,.04907179,-.0615,.0458,.095,.0693506,.0812,.0581,2819,2839,6,6,469.8,473.2
1,AL,100190,ALABASTER CITY,mth,blk,-.442,.05685418,-.44,.0505,-.331,.05635633,-.349,.0523,.111,.08003767,.0903,.0661,597,604,6,6,99.5,100.7
1,AL,100190,ALABASTER CITY,mth,ecd,-.46,.05144868,-.444,.045,-.305,.05318237,-.324,.0492,.154,.07395776,.119,.0594,1165,914,6,6,194.2,152.3
1,AL,100190,ALABASTER CITY,mth,hsp,-.47,.0520978,-.447,.0454,-.326,.05152577,-.351,.0458,.144,.07327428,.0956,.0553,579,618,6,6,96.5,103
1,AL,100190,ALABASTER CITY,mth,wht,.0917,.05290824,.0886,.0495,.121,.05210984,.117,.0493,.0296,.07421651,.0285,.0658,1516,1494,6,6,252.7,249
1,AL,100190,ALABASTER CITY,rla,all,-.0419,.03246404,-.0318,.0303,.0755,.0328409,.0632,.0309,.117,.04611036,.0949,.0401,2808,2837,6,6,468,472.8
1,AL,100190,ALABASTER CITY,rla,blk,-.29,.05003767,-.293,.0439,-.206,.05278908,-.222,.047,.0843,.07264855,.0708,.0559,597,599,6,6,99.5,99.8
1,AL,100190,ALABASTER CITY,rla,ecd,-.41,.04011602,-.389,.0366,-.217,.04369528,-.248,.0398,.193,.05931816,.14,.0488,1154,914,6,6,192.3,152.3
1,AL,100190,ALABASTER CITY,rla,hsp,-.551,.04886962,-.528,.045,-.267,.04839049,-.29,.044,.284,.06877328,.238,.0574,568,618,6,6,94.7,103
1,AL,100190,ALABASTER CITY,rla,wht,.241,.03613715,.244,.0344,.278,.03615187,.271,.0348,.0375,.05093972,.0271,.0467,1516,1492,6,6,252.7,248.7
1,AL,100194,PELHAM CITY,mth,all,-.24,.05171468,-.237,.0463,-.203,.05114444,-.207,.0476,.0377,.07271297,.0305,.06,1553,1678,6,6,258.8,279.7
1,AL,100194,PELHAM CITY,mth,blk,-.546,.06895319,-.524,.0589,-.375,.06811226,-.411,.0617,.17,.09688371,.114,.0748,243,283,6,6,40.5,47.2
1,AL,100194,PELHAM CITY,mth,ecd,-.597,.05671523,-.586,.0485,-.542,.05785296,-.552,.053,.0559,.08101478,.0333,.0628,670,509,6,6,111.7,84.8
1,AL,100194,PELHAM CITY,mth,hsp,-.573,.05641853,-.55,.0485,-.492,.05518311,-.509,.0485,.0817,.07892792,.041,.0578,461,505,6,6,76.8,84.2
1,AL,100194,PELHAM CITY,mth,wht,.0374,.05843811,.0289,.054,-.0625,.05664617,-.0551,.0532,-.0999,.08132855,-.0839,.0706,734,756,6,6,122.3,126
1,AL,100194,PELHAM CITY,rla,all,-.000851,.03786257,.000495,.0346,.0582,.03771115,.0548,.0349,.0591,.05343117,.0543,.0446,1537,1676,6,6,256.2,279.3
1,AL,100194,PELHAM CITY,rla,blk,-.214,.06606924,-.196,.0544,-.0236,.06445323,-.0759,.0557,.19,.09212392,.121,.0633,243,282,6,6,40.5,47
1,AL,100194,PELHAM CITY,rla,ecd,-.445,.04958791,-.442,.0437,-.379,.05213129,-.389,.0462,.0655,.07193111,.0529,.0551,654,509,6,6,109,84.8
1,AL,100194,PELHAM CITY,rla,hsp,-.513,.06629,-.492,.0578,-.315,.05333726,-.335,.0484,.198,.08510427,.157,.0664,301,508,4,6,75.3,84.7
1,AL,100194,PELHAM CITY,rla,wht,.349,.04470516,.341,.0419,.217,.04787919,.221,.0449,-.132,.06551111,-.12,.0576,735,759,6,6,122.5,126.5
1,AL,100195,PIKE ROAD CITY,mth,all,-.285,.05667768,-.251,.0498,-.0877,.05223876,-.114,.0486,.197,.07705634,.137,.0622,977,1280,6,6,162.8,213.3
1,AL,100195,PIKE ROAD CITY,mth,blk,-.792,.07378105,-.715,.0616,-.491,.06271026,-.54,.0578,.3,.09672651,.174,.0742,282,350,6,6,47,58.3
1,AL,100195,PIKE ROAD CITY,mth,wht,-.0562,.06344256,-.035,.0581,.0778,.056661,.0579,.0532,.134,.08507467,.093,.0731,512,684,6,6,85.3,114
1,AL,100195,PIKE ROAD CITY,rla,all,-.0412,.0427994,-.00547,.0383,.203,.03931036,.169,.0363,.244,.05816553,.175,.0473,971,1281,6,6,161.8,213.5
1,AL,100195,PIKE ROAD CITY,rla,blk,-.501,.06748794,-.412,.0544,-.138,.05596061,-.209,.0501,.363,.08729695,.203,.0613,283,351,6,6,47.2,58.5
1,AL,100195,PIKE ROAD CITY,rla,wht,.233,.05162325,.257,.0475,.385,.04793486,.354,.045,.152,.07048851,.0977,.0608,513,686,6,6,85.5,114.3
1,AL,100210,AUBURN CITY,mth,all,.377,.05015356,.335,.0451,.308,.04905393,.329,.0458,-.0689,.07013033,-.00563,.0584,4097,4252,6,6,682.8,708.7
1,AL,100210,AUBURN CITY,mth,blk,-.404,.05279727,-.417,.0476,-.395,.05335525,-.398,.0498,.00872,.07506259,.0191,.0633,980,989,6,6,163.3,164.8
1,AL,100210,AUBURN CITY,mth,ecd,-.416,.05830078,-.419,.0491,-.371,.0528708,-.371,.0491,.0452,.07866297,.0476,.0613,1002,1098,5,6,200.4,183
1,AL,100210,AUBURN CITY,mth,wht,.633,.05340478,.594,.0497,.522,.0509876,.531,.0483,-.11,.07376924,-.0631,.0653,2376,2348,6,6,396,391.3
1,AL,100210,AUBURN CITY,rla,all,.287,.03168262,.287,.0296,.352,.03211855,.346,.0302,.0651,.04505996,.0591,.0394,4049,4251,6,6,674.8,708.5
1,AL,100210,AUBURN CITY,rla,blk,-.431,.04318401,-.43,.0388,-.353,.04290629,-.361,.0393,.0779,.06089315,.0683,.0499,984,986,6,6,164,164.3
1,AL,100210,AUBURN CITY,rla,ecd,-.454,.04597737,-.437,.0401,-.38,.04132799,-.39,.038,.074,.06212442,.0478,.0497,987,1098,5,6,197.4,183
1,AL,100210,AUBURN CITY,rla,wht,.603,.03322029,.599,.0319,.647,.03411185,.639,.0329,.0439,.04744239,.04,.044,2374,2351,6,6,395.7,391.8
1,AL,100240,AUTAUGA COUNTY,mth,all,-.115,.04843997,-.137,.0439,-.211,.04845187,-.196,.0453,-.0958,.06850494,-.059,.0575,4291,4187,6,6,715.2,697.8
1,AL,100240,AUTAUGA COUNTY,mth,blk,-.607,.05228302,-.613,.0472,-.638,.05186977,-.638,.0486,-.031,.07364786,-.0245,.0624,1140,1165,6,6,190,194.2
1,AL,100240,AUTAUGA COUNTY,mth,ecd,-.473,.04838896,-.491,.0428,-.546,.04949482,-.534,.0462,-.0731,.06921789,-.0425,.0568,2230,1814,6,6,371.7,302.3
1,AL,100240,AUTAUGA COUNTY,mth,wht,.0632,.05074372,.0508,.0477,-.0503,.05019755,-.0416,.0476,-.114,.07136725,-.0924,.0637,2778,2649,6,6,463,441.5
1,AL,100240,AUTAUGA COUNTY,rla,all,.0327,.0302174,.0157,.0284,-.0889,.03083042,-.0741,.0291,-.122,.04314822,-.0898,.0381,4265,4189,6,6,710.8,698.2
1,AL,100240,AUTAUGA COUNTY,rla,blk,-.462,.04151585,-.471,.0375,-.473,.04118,-.469,.038,-.0108,.05846455,.00181,.0485,1138,1167,6,6,189.7,194.5
1,AL,100240,AUTAUGA COUNTY,rla,ecd,-.314,.03424984,-.334,.0318,-.437,.03602267,-.42,.0336,-.122,.04970585,-.0855,.043,2226,1816,6,6,371,302.7
1,AL,100240,AUTAUGA COUNTY,rla,wht,.238,.03105314,.229,.03,.0581,.03175468,.065,.0308,-.18,.04438498,-.164,.0416,2764,2649,6,6,460.7,441.5
1,AL,100270,BALDWIN COUNTY,mth,all,-.0207,.04626319,-.0402,.0422,-.0938,.04669292,-.0808,.0438,-.0731,.06572204,-.0406,.0559,15103,14368,6,6,2517.2,2394.7
1,AL,100270,BALDWIN COUNTY,mth,blk,-.676,.04937287,-.675,.0449,-.686,.04925129,-.688,.0464,-.0101,.06972677,-.0126,.06,1685,1756,6,6,280.8,292.7
1,AL,100270,BALDWIN COUNTY,mth,ecd,-.381,.0450353,-.398,.0403,-.419,.04547199,-.41,.0428,-.0387,.06399039,-.0121,.0538,6993,7032,6,6,1165.5,1172
1,AL,100270,BALDWIN COUNTY,mth,hsp,-.433,.04516875,-.46,.0404,-.584,.04575001,-.556,.0413,-.151,.06429466,-.0954,.0511,1589,1681,6,6,264.8,280.2
1,AL,100270,BALDWIN COUNTY,mth,wht,.138,.04734706,.128,.0448,.024,.04775636,.0307,.0455,-.114,.06723911,-.0969,.0608,10525,9772,6,6,1754.2,1628.7
1,AL,100270,BALDWIN COUNTY,rla,all,.0652,.02663807,.0595,.0253,.0424,.02743383,.0463,.0262,-.0227,.03821567,-.0131,.0346,15017,14365,6,6,2502.8,2394.2
1,AL,100270,BALDWIN COUNTY,rla,blk,-.628,.03934968,-.612,.0358,-.496,.03748345,-.51,.035,.133,.0543386,.102,.0461,1684,1756,6,6,280.7,292.7
1,AL,100270,BALDWIN COUNTY,rla,ecd,-.307,.02905196,-.309,.0275,-.288,.02949844,-.288,.0281,.0189,.04139562,.021,.0372,6922,7028,6,6,1153.7,1171.3
1,AL,100270,BALDWIN COUNTY,rla,hsp,-.453,.04709013,-.472,.0434,-.471,.05010063,-.44,.0422,-.0183,.06978766,.0321,.0549,1015,1108,4,4,253.8,277
1,AL,100270,BALDWIN COUNTY,rla,wht,.242,.0251707,.239,.0246,.156,.02620608,.157,.0256,-.0856,.03630126,-.0823,.0347,10520,9774,6,6,1753.3,1629
1,AL,100330,BESSEMER CITY,mth,all,-.916,.05242413,-.921,.0469,-1.12,.05413577,-1.1,.05,-.201,.07530252,-.178,.0615,1651,1639,6,6,275.2,273.2
1,AL,100330,BESSEMER CITY,mth,blk,-.936,.05170827,-.948,.0468,-1.18,.05499328,-1.15,.0511,-.241,.07543746,-.2,.0636,1370,1324,6,6,228.3,220.7
1,AL,100330,BESSEMER CITY,mth,ecd,-.975,.0526482,-.979,.0458,-1.2,.05485796,-1.18,.0506,-.224,.07595233,-.197,.0604,1175,1393,6,6,195.8,232.2
1,AL,100330,BESSEMER CITY,rla,all,-.806,.0383231,-.816,.035,-.921,.0372247,-.905,.0345,-.115,.05341965,-.0892,.0447,1633,1638,6,6,272.2,273
1,AL,100330,BESSEMER CITY,rla,blk,-.815,.04194013,-.825,.0378,-.934,.04093521,-.916,.0378,-.119,.05860281,-.0916,.0485,1369,1324,6,6,228.2,220.7
1,AL,100330,BESSEMER CITY,rla,ecd,-.907,.04410637,-.916,.0394,-1,.03914233,-.987,.0363,-.097,.05895337,-.0702,.0485,1174,1391,6,6,195.7,231.8
1,AL,100360,BIBB COUNTY,mth,all,-.668,.05342594,-.637,.0476,-.571,.0531694,-.591,.0492,.0974,.07535672,.0465,.0614,1445,1350,6,6,240.8,225
1,AL,100360,BIBB COUNTY,mth,blk,-1.09,.06882185,-1.02,.0587,-.907,.06430458,-.941,.0589,.183,.09420903,.0764,.0733,353,324,6,6,58.8,54
1,AL,100360,BIBB COUNTY,mth,ecd,-.855,.05565533,-.806,.0478,-.713,.0570188,-.744,.0524,.142,.0796287,.0625,.0622,961,715,6,6,160.2,119.2
1,AL,100360,BIBB COUNTY,mth,wht,-.522,.05595707,-.501,.052,-.434,.05633712,-.442,.0528,.0887,.07940389,.0588,.0692,998,916,6,6,166.3,152.7
1,AL,100360,BIBB COUNTY,rla,all,-.457,.03892079,-.459,.0355,-.485,.03890876,-.482,.0359,-.0282,.05495294,-.0224,.0456,1441,1347,6,6,240.2,224.5
1,AL,100360,BIBB COUNTY,rla,blk,-.919,.06358761,-.88,.0526,-.829,.0577246,-.838,.051,.09,.08586217,.0424,.0611,352,324,6,6,58.7,54
1,AL,100360,BIBB COUNTY,rla,ecd,-.645,.04319276,-.641,.039,-.632,.0470971,-.631,.0424,.0134,.06385795,.0106,.0512,959,717,6,6,159.8,119.5
1,AL,100360,BIBB COUNTY,rla,wht,-.278,.04069896,-.277,.0384,-.348,.04292128,-.343,.0407,-.0698,.05909388,-.0666,.0529,1000,912,6,6,166.7,152
1,AL,100390,BIRMINGHAM CITY,mth,all,-1.02,.04715876,-1.02,.0429,-1.16,.04861739,-1.15,.0454,-.133,.06772677,-.133,.0571,10643,9996,6,6,1773.8,1666
1,AL,100390,BIRMINGHAM CITY,mth,blk,-1.04,.04519123,-1.03,.0417,-1.17,.04694103,-1.16,.0444,-.134,.06515471,-.129,.057,9571,8799,6,6,1595.2,1466.5
1,AL,100390,BIRMINGHAM CITY,mth,ecd,-1.13,.04591514,-1.12,.041,-1.29,.04779078,-1.28,.0447,-.154,.06626891,-.162,.0552,7504,8407,6,6,1250.7,1401.2
1,AL,100390,BIRMINGHAM CITY,mth,hsp,-.928,.05286152,-.931,.046,-1.03,.05555898,-1,.0485,-.103,.07672856,-.0706,.0566,832,971,6,6,138.7,161.8
1,AL,100390,BIRMINGHAM CITY,rla,all,-.826,.02803305,-.824,.0266,-.849,.02880074,-.847,.0274,-.0234,.04016422,-.0235,.036,10639,9995,6,6,1773.2,1665.8
1,AL,100390,BIRMINGHAM CITY,rla,blk,-.829,.0305462,-.825,.0287,-.844,.03127614,-.842,.0297,-.0154,.04369568,-.0167,.039,9591,8801,6,6,1598.5,1466.8
1,AL,100390,BIRMINGHAM CITY,rla,ecd,-.95,.0300371,-.947,.0283,-.965,.0301023,-.96,.0286,-.0152,.04250512,-.0137,.038,7523,8407,6,6,1253.8,1401.2
1,AL,100390,BIRMINGHAM CITY,rla,hsp,-.895,.05581414,-.913,.0501,-.916,.04564626,-.891,.042,-.0209,.07211562,.0215,.0592,645,971,5,6,129,161.8
1,AL,100420,BLOUNT COUNTY,mth,all,-.335,.04810513,-.334,.0436,-.305,.04844292,-.308,.0453,.0291,.06825941,.0265,.0574,3450,3562,6,6,575,593.7
1,AL,100420,BLOUNT COUNTY,mth,ecd,-.46,.04812055,-.468,.0426,-.447,.04862312,-.446,.0454,.0133,.06839794,.0222,.0563,1906,1918,6,6,317.7,319.7
1,AL,100420,BLOUNT COUNTY,mth,hsp,-.485,.05220812,-.5,.0455,-.488,.05153179,-.476,.0458,-.00321,.07336503,.0239,.0554,530,576,6,6,88.3,96
1,AL,100420,BLOUNT COUNTY,mth,wht,-.304,.04939683,-.304,.0466,-.295,.04969042,-.292,.0472,.00912,.07005315,.0122,.0628,2840,2904,6,6,473.3,484
1,AL,100420,BLOUNT COUNTY,rla,all,-.166,.03067057,-.171,.0288,-.191,.03106067,-.187,.0293,-.0242,.04361762,-.0168,.0385,3445,3561,6,6,574.2,593.5
