Online_months,stateabb,sedaadmin,sedaadminname,ys_mn19_ol,ys_mn19_ol_se,ys_mn19_eb,ys_mn19_eb_se,ys_mn22_ol,ys_mn22_ol_se,ys_mn22_eb,ys_mn22_eb_se,ys_chg_ol,ys_chg_ol_se,ys_chg_eb,ys_chg_eb_se,tot_asmt19,tot_asmt22,cell19,cell22,avg_asmt19,avg_asmt22
0,MI,2620820,LAKESHORE SCHOOL DISTRICT (BERRIEN),0.334,0.05334328,0.331,0.0442,0.239,0.05668707,0.232,0.0482,-0.0956,0.07784503,-0.0984,0.0505,1233,1158,6,6,205.5,193.0
9,MI,2620850,LAKEVIEW SCH. DISTRICT (CALHOUN),-0.0738,0.05149206,-0.0886,0.0428,-0.291,0.05376616,-0.276,0.0463,-0.217,0.07438706,-0.188,0.0495,1897,1619,6,6,316.2,269.8
6,MI,2620880,LAKEVIEW PUBLIC SCHOOLS (MACOMB),0.169,0.0510571,0.163,0.0425,0.0233,0.05291259,0.023,0.0457,-0.145,0.07355542,-0.14,0.0494,1979,1768,6,6,329.8,294.7
1,MI,2620940,LAKEVILLE COMMUNITY SCHOOL DISTRICT,-0.367,0.06530477,-0.39,0.0524,-0.658,0.07348899,-0.623,0.0595,-0.291,0.09827002,-0.233,0.0555,506,489,6,6,84.3,81.5
0,MI,2620980,LAKEWOOD PUBLIC SCHOOLS,0.213,0.05469869,0.184,0.0453,-0.00578,0.06096014,0.0178,0.051,-0.219,0.08190595,-0.166,0.0517,756,709,6,6,126.0,118.2
5,MI,2621120,LAMPHERE PUBLIC SCHOOLS,-0.0047,0.05380192,0.0524,0.0444,0.071,0.05664377,0.0112,0.0484,0.0757,0.07811491,-0.0412,0.0508,1066,955,6,6,177.7,159.2
9,MI,2621150,LANSING PUBLIC SCHOOL DISTRICT,-0.671,0.056063,-0.711,0.0455,-1.08,0.05626755,-1.03,0.048,-0.409,0.08016525,-0.315,0.0516,3808,4025,5,6,761.6,670.8
0,MI,2621180,LAPEER COMMUNITY SCHOOLS,0.147,0.04946816,0.125,0.0416,-0.0294,0.05251945,-0.0107,0.0453,-0.176,0.07215646,-0.136,0.0489,2024,1775,6,6,337.3,295.8
0,MI,2621240,LAWTON COMMUNITY SCHOOL DISTRICT,0.0145,0.06031981,-0.00951,0.0491,-0.187,0.06761283,-0.163,0.0555,-0.201,0.09058611,-0.154,0.0538,427,434,6,6,71.2,72.3
9,MI,2621570,LINCOLN CONSOLIDATED SCHOOL DISTRICT,-0.323,0.0526458,-0.32,0.0438,-0.512,0.05815311,-0.511,0.0492,-0.189,0.07838503,-0.191,0.0509,1546,1386,6,6,257.7,231.0
5,MI,2621600,LINCOLN PARK SCHOOL DISTRICT OF THE CITY OF,-0.367,0.05028126,-0.349,0.042,-0.485,0.05191711,-0.497,0.045,-0.118,0.0722878,-0.148,0.049,2179,2214,6,6,363.2,369.0
9,MI,2621690,LINDEN COMMUNITY SCHOOLS,0.283,0.05205228,0.265,0.0434,0.114,0.05702486,0.126,0.0485,-0.169,0.07718003,-0.139,0.0506,1199,1070,6,6,199.8,178.3
1,MI,2621840,LIVONIA PUBLIC SCHOOLS SCHOOL DISTRICT,0.22,0.04706634,0.233,0.0398,0.175,0.04926698,0.157,0.043,-0.0448,0.06812279,-0.0762,0.0476,6000,5580,6,6,1000.0,930.0
0,MI,2621870,L'ANSE CREUSE PUBLIC SCHOOLS,0.0881,0.04762841,0.0822,0.0402,-0.0547,0.04955067,-0.0524,0.0432,-0.143,0.06870693,-0.135,0.0478,4570,4171,6,6,761.7,695.2
6,MI,2622050,LOWELL AREA SCHOOLS,0.391,0.05095567,0.397,0.0425,0.355,0.05418501,0.338,0.0465,-0.0361,0.07436572,-0.0592,0.0496,1700,1522,6,6,283.3,253.7
6,MI,2622200,LUDINGTON AREA SCHOOL DISTRICT,0.047,0.05572433,0.0537,0.0457,-0.0841,0.06002981,-0.0936,0.0506,-0.131,0.08185467,-0.147,0.0517,972,866,6,6,162.0,144.3
8,MI,2622320,MADISON SCHOOL DISTRICT (LENAWEE),0.178,0.05446619,0.148,0.0449,-0.041,0.05797124,-0.0168,0.0492,-0.219,0.07954123,-0.165,0.0512,769,725,6,6,128.2,120.8
1,MI,2622350,MANCELONA PUBLIC SCHOOLS,0.00998,0.06768719,-0.019,0.0544,-0.255,0.07964693,-0.219,0.0632,-0.265,0.10440683,-0.2,0.0567,431,355,6,6,71.8,59.2
0,MI,2622410,MANISTEE AREA PUBLIC SCHOOLS,-0.0538,0.06690927,-0.0874,0.0525,-0.308,0.06858275,-0.278,0.0571,-0.254,0.09566114,-0.19,0.0547,510,547,5,6,102.0,91.2
0,MI,2622500,MANTON CONSOLIDATED SCHOOLS,0.0321,0.06191805,0.0272,0.05,-0.106,0.06748271,-0.104,0.0557,-0.138,0.09159601,-0.131,0.0541,440,432,6,6,73.3,72.0
0,MI,2622620,MAPLE VALLEY SCHOOLS,-0.102,0.06792637,-0.193,0.0541,-0.581,0.07623762,-0.474,0.0614,-0.479,0.10205946,-0.282,0.0562,413,383,6,6,68.8,63.8
9,MI,2622970,MARSHALL PUBLIC SCHOOLS,-0.114,0.05570769,-0.12,0.0458,-0.291,0.05952439,-0.282,0.0502,-0.177,0.0815499,-0.162,0.0517,1157,1057,6,6,192.8,176.2
3,MI,2623040,MARYSVILLE PUBLIC SCHOOLS,0.327,0.05157663,0.314,0.043,0.212,0.05492966,0.218,0.047,-0.115,0.07535936,-0.0955,0.0499,1275,1207,6,6,212.5,201.2
7,MI,2623070,MASON PUBLIC SCHOOLS (INGHAM),0.302,0.05270615,0.271,0.0435,0.108,0.05444528,0.13,0.0469,-0.195,0.0757476,-0.141,0.05,1454,1437,6,6,242.3,239.5
0,MI,2623100,MASON CONSOLIDATED SCHOOLS (MONROE),0.216,0.05846728,0.228,0.0477,0.158,0.06417635,0.136,0.0534,-0.0575,0.0867373,-0.0918,0.053,514,438,6,6,85.7,73.0
0,MI,2623130,MASON COUNTY CENTRAL SCHOOLS,-0.275,0.05848969,-0.285,0.0482,-0.497,0.06855046,-0.479,0.0559,-0.221,0.09006316,-0.194,0.0539,605,534,6,6,100.8,89.0
7,MI,2623250,MATTAWAN CONSOLIDATED SCHOOL,0.376,0.05090642,0.364,0.0426,0.263,0.05513301,0.267,0.0471,-0.113,0.07502851,-0.0977,0.0498,1722,1554,6,6,287.0,259.0
6,MI,2623310,MCBAIN RURAL AGRICULTURAL SCHOOLS,0.356,0.06041453,0.31,0.0488,0.127,0.06397181,0.161,0.0534,-0.229,0.08799211,-0.149,0.0531,467,447,6,6,77.8,74.5
7,MI,2623460,MELVINDALE-NORTH ALLEN PARK SCHOOLS,-0.381,0.05377177,-0.436,0.0448,-0.804,0.06123175,-0.732,0.0511,-0.423,0.08149892,-0.296,0.0519,1407,1296,6,6,234.5,216.0
0,MI,2623490,MEMPHIS COMMUNITY SCHOOLS,0.0864,0.06266116,0.088,0.0508,-0.0287,0.07157336,-0.0372,0.058,-0.115,0.09512717,-0.125,0.0549,370,332,6,6,61.7,55.3
0,MI,2623550,MENOMINEE AREA PUBLIC SCHOOLS,-0.14,0.06866443,-0.117,0.0531,-0.244,0.06545004,-0.251,0.055,-0.104,0.09505483,-0.134,0.0549,463,519,5,6,92.6,86.5
0,MI,2623580,MERIDIAN PUBLIC SCHOOLS,-0.119,0.05972486,-0.0749,0.0486,-0.145,0.06623342,-0.193,0.0547,-0.0257,0.08918789,-0.118,0.0534,583,542,6,6,97.2,90.3
0,MI,2623790,MICHIGAN CENTER SCHOOL DISTRICT,-0.117,0.05764884,-0.143,0.047,-0.363,0.06134845,-0.334,0.0516,-0.246,0.08421993,-0.19,0.0524,611,587,6,6,101.8,97.8
3,MI,2623820,MIDLAND PUBLIC SCHOOLS,0.407,0.049214,0.397,0.0413,0.285,0.05123416,0.284,0.0444,-0.122,0.07104833,-0.113,0.0486,3405,3314,6,6,567.5,552.3
9,MI,2623850,MILAN AREA SCHOOLS,-0.0385,0.05749456,-0.0201,0.0469,-0.115,0.06125087,-0.135,0.0515,-0.0763,0.08404531,-0.115,0.0524,892,766,6,6,148.7,127.7
0,MI,2623910,MILLINGTON COMMUNITY SCHOOLS,-0.00934,0.05691472,-0.0348,0.0467,-0.254,0.06299773,-0.228,0.0526,-0.245,0.08483746,-0.193,0.0526,525,444,6,6,87.5,74.0
9,MI,2624120,MONA SHORES PUBLIC SCHOOL DISTRICT,0.0544,0.05026483,0.0476,0.0421,-0.0969,0.05335784,-0.093,0.0459,-0.151,0.0732996,-0.141,0.0493,1772,1671,6,6,295.3,278.5
9,MI,2624150,MONROE PUBLIC SCHOOLS,-0.421,0.05237913,-0.437,0.0436,-0.735,0.05802323,-0.705,0.0492,-0.314,0.078019,-0.267,0.0509,2219,1950,6,6,369.8,325.0
8,MI,2624180,MONTAGUE AREA PUBLIC SCHOOLS,-0.134,0.05905824,-0.102,0.0481,-0.168,0.06480008,-0.203,0.0538,-0.034,0.08765947,-0.102,0.0532,669,571,6,6,111.5,95.2
9,MI,2624420,MONTROSE COMMUNITY SCHOOLS,-0.0318,0.05495608,-0.019,0.0454,-0.133,0.06056324,-0.149,0.0508,-0.101,0.0817574,-0.13,0.0518,628,587,6,6,104.7,97.8
0,MI,2624600,MORLEY STANWOOD COMMUNITY SCHOOLS,-0.348,0.06298888,-0.346,0.0512,-0.521,0.07330479,-0.514,0.059,-0.174,0.09662981,-0.168,0.0552,516,460,6,6,86.0,76.7
9,MI,2624750,MT. PLEASANT CITY SCHOOL DISTRICT,-0.00266,0.05234912,-0.0165,0.0437,-0.189,0.05814273,-0.175,0.0491,-0.187,0.07823244,-0.159,0.0508,1454,1390,6,6,242.3,231.7
9,MI,2624960,NAPOLEON COMMUNITY SCHOOLS,0.134,0.0589374,0.128,0.0481,-0.00561,0.06437719,-0.00641,0.0535,-0.139,0.08729634,-0.134,0.0531,570,554,6,6,95.0,92.3
0,MI,2625020,NEGAUNEE PUBLIC SCHOOLS,0.166,0.05519325,0.206,0.0453,0.201,0.05749403,0.155,0.049,0.0351,0.07977151,-0.0505,0.0513,719,689,6,6,119.8,114.8
0,MI,2625230,NEW HAVEN COMMUNITY SCHOOLS,-0.00935,0.05774781,0.0459,0.0467,0.0389,0.05800024,-0.0141,0.0496,0.0482,0.08182067,-0.06,0.0517,529,598,6,6,88.2,99.7
0,MI,2625290,NEW LOTHROP AREA PUBLIC SCHOOLS,0.286,0.06176003,0.248,0.0498,0.0539,0.06729234,0.0815,0.0555,-0.232,0.09134591,-0.166,0.0539,381,371,6,6,63.5,61.8
0,MI,2625320,NEWAYGO PUBLIC SCHOOL DISTRICT,-0.235,0.05722841,-0.259,0.0475,-0.506,0.06831431,-0.468,0.0551,-0.271,0.08921485,-0.208,0.0534,799,683,6,6,133.2,113.8
0,MI,2625560,NILES COMMUNITY SCHOOLS,0.0133,0.05015109,-0.00474,0.0421,-0.204,0.05413566,-0.187,0.0464,-0.217,0.07381583,-0.183,0.0495,1622,1403,6,6,270.3,233.8
0,MI,2625680,NORTH BRANCH AREA SCHOOLS,0.134,0.05372689,0.131,0.0443,0.0257,0.05631696,0.0233,0.0481,-0.109,0.07781089,-0.108,0.0506,1005,1026,6,6,167.5,171.0
6,MI,2625740,GROSSE POINTE PUBLIC SCHOOLS,0.343,0.04919239,0.357,0.0414,0.313,0.05290546,0.29,0.0455,-0.0304,0.07224788,-0.0663,0.049,3160,2571,6,6,526.7,428.5
9,MI,2625800,NORTH MUSKEGON PUBLIC SCHOOLS,0.352,0.06286585,0.274,0.0503,0.00134,0.0664797,0.067,0.0553,-0.35,0.09152841,-0.207,0.0541,474,416,6,6,79.0,69.3
9,MI,2625950,NORTHVIEW PUBLIC SCHOOLS,0.119,0.05224395,0.122,0.0435,0.0129,0.05611099,0.00501,0.0479,-0.107,0.07666192,-0.117,0.0504,1351,1245,6,6,225.2,207.5
9,MI,2625980,NORTHVILLE PUBLIC SCHOOLS,0.747,0.05172188,0.733,0.0429,0.676,0.05198912,0.671,0.0451,-0.0712,0.07338964,-0.0623,0.0493,3397,3140,6,6,566.2,523.3
0,MI,2626010,NORTHWEST COMMUNITY SCHOOLS,-0.157,0.05124466,-0.148,0.0428,-0.275,0.05486252,-0.282,0.0469,-0.118,0.07507534,-0.134,0.0498,1586,1554,6,6,264.3,259.0
6,MI,2626130,NOVI COMMUNITY SCHOOL DISTRICT,0.608,0.05055641,0.613,0.0422,0.589,0.05301129,0.57,0.0457,-0.0191,0.07323569,-0.0434,0.0492,3030,2924,6,6,505.0,487.3
9,MI,2626190,OAK PARK SCHOOL DISTRICT OF THE CITY OF,-0.697,0.05593841,-0.693,0.0462,-0.947,0.06417462,-0.936,0.0532,-0.251,0.08497234,-0.243,0.0528,1611,1310,6,6,268.5,218.3
8,MI,2626220,OAKRIDGE PUBLIC SCHOOLS,-0.0999,0.05203839,-0.144,0.0437,-0.433,0.06123353,-0.379,0.051,-0.333,0.08028861,-0.234,0.0516,923,856,6,6,153.8,142.7
7,MI,2626280,OKEMOS PUBLIC SCHOOLS,0.631,0.05323499,0.638,0.0441,0.627,0.05564387,0.603,0.0475,-0.00388,0.07700136,-0.0346,0.0504,2061,1979,6,6,343.5,329.8
9,MI,2626370,OLIVET COMMUNITY SCHOOLS,0.266,0.05871208,0.228,0.0475,0.0634,0.06183972,0.0895,0.0521,-0.202,0.08516113,-0.138,0.0524,618,522,6,6,103.0,87.0
0,MI,2626520,ONSTED COMMUNITY SCHOOLS,-0.0765,0.05707287,-0.0359,0.0469,-0.0792,0.0640596,-0.127,0.0531,-0.00268,0.08577883,-0.0907,0.0528,582,538,6,6,97.0,89.7
0,MI,2626760,ORCHARD VIEW SCHOOLS,-0.414,0.06189093,-0.416,0.0497,-0.638,0.06407941,-0.622,0.0535,-0.223,0.08901189,-0.205,0.0535,771,830,5,6,154.2,138.3
9,MI,2626970,OSCODA AREA SCHOOLS,-0.00665,0.05782143,-0.0114,0.0472,-0.16,0.0622222,-0.157,0.0521,-0.153,0.08494467,-0.145,0.0524,517,515,6,6,86.2,85.8
8,MI,2627060,OTSEGO PUBLIC SCHOOLS,0.441,0.05404761,0.4,0.0446,0.236,0.05727225,0.266,0.0487,-0.205,0.07875955,-0.135,0.0509,1065,1000,6,6,177.5,166.7
9,MI,2627150,OVID-ELSIE AREA SCHOOLS,0.242,0.06269894,0.19,0.0496,-0.0293,0.0615065,0.00763,0.0523,-0.271,0.08782313,-0.182,0.0531,565,555,5,6,113.0,92.5
1,MI,2627210,OWOSSO PUBLIC SCHOOLS,-0.418,0.05291662,-0.393,0.044,-0.533,0.05806241,-0.553,0.049,-0.115,0.07856086,-0.16,0.0509,1384,1277,6,6,230.7,212.8
0,MI,2627240,OXFORD COMMUNITY SCHOOLS,0.34,0.05088832,0.299,0.0423,0.0881,0.05139726,0.116,0.0447,-0.252,0.07236128,-0.183,0.049,2110,2329,6,6,351.7,388.2
9,MI,2627420,PARCHMENT SCHOOL DISTRICT,-0.161,0.05755384,-0.172,0.0472,-0.362,0.06347483,-0.346,0.0527,-0.201,0.08568817,-0.174,0.0527,692,644,6,6,115.3,107.3
9,MI,2627660,PAW PAW PUBLIC SCHOOL DISTRICT,0.121,0.05526592,0.104,0.0452,-0.0512,0.05752351,-0.0404,0.0491,-0.172,0.07969516,-0.144,0.0511,966,918,6,6,161.0,153.0
9,MI,2627810,PENNFIELD SCHOOLS,-0.162,0.05457863,-0.158,0.045,-0.307,0.05772406,-0.307,0.049,-0.146,0.07944207,-0.149,0.051,938,886,6,6,156.3,147.7
0,MI,2627930,PUBLIC SCHOOLS OF PETOSKEY,0.407,0.05311219,0.407,0.0441,0.338,0.05667244,0.326,0.0482,-0.0699,0.0776895,-0.0806,0.0507,1212,1063,6,6,202.0,177.2
9,MI,2628140,PINCKNEY COMMUNITY SCHOOLS,0.0913,0.05479052,0.124,0.0449,0.0816,0.05719716,0.0453,0.0488,-0.00973,0.07914516,-0.0786,0.051,1022,907,6,6,170.3,151.2
7,MI,2628170,PINCONNING AREA SCHOOLS,-0.0412,0.05790222,-0.0227,0.0476,-0.108,0.06528351,-0.131,0.0539,-0.0671,0.08726899,-0.108,0.0532,621,482,6,6,103.5,80.3
2,MI,2628200,PINE RIVER AREA SCHOOLS,-0.179,0.06547642,-0.11,0.052,-0.111,0.06970906,-0.181,0.0575,0.0685,0.09564326,-0.0707,0.055,491,433,6,6,81.8,72.2
9,MI,2628530,PLAINWELL COMMUNITY SCHOOLS,0.16,0.05289291,0.113,0.0439,-0.128,0.05780184,-0.0838,0.0491,-0.287,0.07827431,-0.197,0.0509,1264,1120,6,6,210.7,186.7
8,MI,2628560,PLYMOUTH-CANTON COMMUNITY SCHOOLS,0.415,0.04711302,0.429,0.0399,0.396,0.04923509,0.373,0.043,-0.0189,0.06813841,-0.0557,0.0476,7488,6718,6,6,1248.0,1119.7
8,MI,2628740,PONTIAC CITY SCHOOL DISTRICT,-0.684,0.05256711,-0.687,0.0442,-0.955,0.06222124,-0.935,0.0515,-0.272,0.08148298,-0.248,0.0519,1879,1474,6,6,313.2,245.7
6,MI,2628830,PORT HURON AREA SCHOOL DISTRICT,-0.309,0.0492944,-0.312,0.0414,-0.516,0.05247799,-0.51,0.0453,-0.207,0.07195541,-0.198,0.0489,3694,3056,6,6,615.7,509.3
0,MI,2628890,HOUGHTON-PORTAGE TOWNSHIP SCHOOL DISTRICT,0.45,0.06210537,0.459,0.0495,0.422,0.06272243,0.398,0.0529,-0.0275,0.08827753,-0.0606,0.0532,624,632,6,6,104.0,105.3
9,MI,2628950,PORTAGE PUBLIC SCHOOLS,0.373,0.04894065,0.356,0.0411,0.213,0.05095025,0.219,0.0442,-0.16,0.07064818,-0.137,0.0484,3854,3731,6,6,642.3,621.8
5,MI,2629250,QUINCY COMMUNITY SCHOOLS,-0.0655,0.05781254,-0.0628,0.0475,-0.207,0.0656161,-0.211,0.0541,-0.141,0.0874413,-0.148,0.0532,580,518,6,6,96.7,86.3
9,MI,2629370,RAVENNA PUBLIC SCHOOLS,-0.0865,0.06760295,-0.116,0.0532,-0.329,0.07018347,-0.3,0.058,-0.242,0.09742312,-0.185,0.0551,453,449,6,6,75.5,74.8
1,MI,2629490,REED CITY AREA PUBLIC SCHOOLS,-0.232,0.06011146,-0.188,0.0487,-0.258,0.06543453,-0.302,0.0544,-0.0257,0.08872107,-0.114,0.0534,645,602,6,6,107.5,100.3
9,MI,2629540,REETHS-PUFFER SCHOOLS,0.019,0.05063044,-0.0131,0.0423,-0.249,0.05390443,-0.219,0.0464,-0.268,0.07391083,-0.206,0.0495,1657,1539,6,6,276.2,256.5
1,MI,2629670,RICHMOND COMMUNITY SCHOOLS,0.0196,0.05795408,0.045,0.0473,-0.0156,0.06354073,-0.0482,0.0531,-0.0352,0.08586763,-0.0932,0.0528,629,652,6,6,104.8,108.7
9,MI,2629910,RIVERVIEW COMMUNITY SCHOOL DISTRICT,-0.0187,0.05258882,-0.0182,0.0435,-0.169,0.05452528,-0.171,0.0469,-0.15,0.07572478,-0.153,0.05,1250,1175,6,6,208.3,195.8
6,MI,2629940,ROCHESTER COMMUNITY SCHOOL DISTRICT,0.553,0.04738482,0.546,0.04,0.47,0.04911164,0.465,0.0429,-0.0825,0.06824349,-0.0809,0.0476,6903,6543,6,6,1150.5,1090.5
0,MI,2630030,ROCKFORD PUBLIC SCHOOLS,0.356,0.04798161,0.379,0.0405,0.368,0.0503743,0.337,0.0438,0.0111,0.06956951,-0.0414,0.0481,3419,3272,6,6,569.8,545.3
7,MI,2630090,ROMEO COMMUNITY SCHOOLS,0.188,0.04900796,0.203,0.0411,0.132,0.05092834,0.112,0.0443,-0.0559,0.07066332,-0.0915,0.0484,2251,2237,6,6,375.2,372.8
6,MI,2630120,ROMULUS COMMUNITY SCHOOLS,-0.425,0.05662228,-0.46,0.0469,-0.762,0.0659852,-0.71,0.0542,-0.337,0.08698439,-0.249,0.0533,1120,945,6,6,186.7,157.5
2,MI,2630210,ROSEVILLE COMMUNITY SCHOOLS,-0.396,0.05136848,-0.412,0.0428,-0.675,0.05512761,-0.652,0.0472,-0.28,0.07533382,-0.24,0.05,2134,1946,6,6,355.7,324.3
7,MI,2630300,ROYAL OAK SCHOOLS,0.323,0.05035835,0.311,0.042,0.208,0.05202793,0.212,0.045,-0.115,0.07243042,-0.0988,0.049,2288,2110,6,6,381.3,351.7
6,MI,2630450,SAGINAW TOWNSHIP COMMUNITY SCHOOLS,-0.01,0.05018134,-0.00559,0.0419,-0.142,0.05202413,-0.148,0.0451,-0.132,0.07223508,-0.142,0.0489,2090,1897,6,6,348.3,316.2
6,MI,2630660,SALINE AREA SCHOOLS,0.554,0.05151723,0.553,0.0429,0.497,0.05424799,0.484,0.0466,-0.0565,0.07481322,-0.0687,0.0497,2296,2025,6,6,382.7,337.5
0,MI,2630840,SANDUSKY COMMUNITY SCHOOL DISTRICT,0.0731,0.06138651,0.104,0.0498,0.0676,0.06796749,0.0305,0.0558,-0.00553,0.09161175,-0.0733,0.0542,486,445,6,6,81.0,74.2
2,MI,2630990,SAULT STE. MARIE AREA SCHOOLS,0.141,0.05536717,0.125,0.0458,-0.0465,0.06239077,-0.0347,0.0519,-0.188,0.08344755,-0.16,0.052,803,719,6,6,133.8,119.8
9,MI,2631020,SCHOOLCRAFT COMMUNITY SCHOOLS,0.417,0.06128447,0.369,0.0495,0.188,0.06648614,0.223,0.055,-0.228,0.09042251,-0.146,0.0538,467,463,6,6,77.8,77.2
0,MI,2631320,SHELBY PUBLIC SCHOOLS,-0.298,0.05962654,-0.251,0.0484,-0.335,0.06514753,-0.38,0.0541,-0.0375,0.08828063,-0.13,0.0534,565,511,6,6,94.2,85.2
6,MI,2631380,SHEPHERD PUBLIC SCHOOLS,-0.000642,0.05617512,-0.0143,0.0464,-0.197,0.06330251,-0.184,0.0526,-0.196,0.08461629,-0.17,0.0526,840,755,6,6,140.0,125.8
1,MI,2632220,SOUTH LAKE SCHOOLS,-0.247,0.06015794,-0.321,0.0488,-0.677,0.0660666,-0.592,0.0547,-0.43,0.08929499,-0.271,0.0535,706,656,6,6,117.7,109.3
9,MI,2632250,SOUTH LYON COMMUNITY SCHOOLS,0.319,0.04824025,0.325,0.0406,0.248,0.0502976,0.233,0.0437,-0.0709,0.06969664,-0.0914,0.0481,4059,3708,6,6,676.5,618.0
5,MI,2632280,SOUTH REDFORD SCHOOL DISTRICT,-0.219,0.05129097,-0.262,0.043,-0.545,0.05719355,-0.493,0.0483,-0.326,0.0768307,-0.231,0.0504,1459,1188,6,6,243.2,198.0
9,MI,2632300,SOUTH HAVEN PUBLIC SCHOOLS,-0.108,0.054773,-0.115,0.0453,-0.285,0.05969423,-0.276,0.0502,-0.177,0.08103374,-0.16,0.0516,897,779,6,6,149.5,129.8
9,MI,2632310,SOUTHFIELD PUBLIC SCHOOL DISTRICT,-0.236,0.04919182,-0.213,0.0413,-0.321,0.0521839,-0.342,0.0451,-0.0855,0.07166013,-0.13,0.0488,2468,2045,6,6,411.3,340.8
9,MI,2632340,SOUTHGATE COMMUNITY SCHOOL DISTRICT,-0.277,0.05235867,-0.288,0.0435,-0.521,0.05684016,-0.505,0.0484,-0.244,0.07716962,-0.217,0.0505,1471,1273,6,6,245.2,212.2
1,MI,2632370,SPARTA AREA SCHOOLS,0.185,0.05256032,0.149,0.0437,-0.0451,0.05634068,-0.0124,0.048,-0.23,0.07708721,-0.161,0.0505,1054,967,6,6,175.7,161.2
0,MI,2632550,SPRING LAKE PUBLIC SCHOOLS,0.678,0.05345748,0.661,0.0443,0.624,0.05868221,0.62,0.0497,-0.0538,0.07922307,-0.0412,0.0512,1090,997,6,6,181.7,166.2
9,MI,2632610,SPRINGPORT PUBLIC SCHOOLS,-0.241,0.0631946,-0.23,0.0502,-0.387,0.06448444,-0.394,0.0541,-0.146,0.09026237,-0.165,0.0536,428,442,6,6,71.3,73.7
9,MI,2632670,LAKE SHORE PUBLIC SCHOOLS (MACOMB),-0.00446,0.05103707,-0.0382,0.0426,-0.268,0.05373055,-0.235,0.0462,-0.263,0.07410904,-0.197,0.0494,1379,1282,6,6,229.8,213.7
1,MI,2632820,ST. JOHNS PUBLIC SCHOOLS,0.26,0.05345762,0.243,0.0442,0.0966,0.05632265,0.106,0.048,-0.164,0.07768588,-0.137,0.0507,1255,1068,6,6,209.2,178.0
5,MI,2632850,ST. JOSEPH PUBLIC SCHOOLS,0.547,0.05352821,0.511,0.0442,0.357,0.0569144,0.379,0.0485,-0.191,0.07810645,-0.132,0.0507,1288,1242,6,6,214.7,207.0
0,MI,2632880,ST. LOUIS PUBLIC SCHOOLS,-0.138,0.06609883,-0.172,0.0517,-0.415,0.06482684,-0.384,0.0547,-0.277,0.092533,-0.212,0.054,478,456,6,6,79.7,76.0
4,MI,2632940,STANDISH-STERLING COMMUNITY SCHOOLS,0.158,0.05683585,0.128,0.0469,-0.0596,0.06459501,-0.0324,0.0534,-0.217,0.08604054,-0.161,0.053,688,611,6,6,114.7,101.8
9,MI,2633030,STOCKBRIDGE COMMUNITY SCHOOLS,0.144,0.05808282,0.104,0.0476,-0.112,0.06472065,-0.0742,0.0536,-0.255,0.08693876,-0.178,0.0531,565,487,6,6,94.2,81.2
6,MI,2633090,STURGIS PUBLIC SCHOOLS,-0.271,0.0530745,-0.279,0.044,-0.483,0.05678384,-0.472,0.0484,-0.212,0.07769329,-0.193,0.0506,1431,1285,6,6,238.5,214.2
9,MI,2633410,SWAN VALLEY SCHOOL DISTRICT,0.267,0.05631133,0.276,0.046,0.228,0.05931561,0.211,0.0502,-0.0391,0.08177645,-0.0648,0.0517,805,764,6,6,134.2,127.3
9,MI,2633420,SWARTZ CREEK COMMUNITY SCHOOLS,0.0552,0.05118834,0.0372,0.0426,-0.161,0.053882,-0.146,0.0463,-0.216,0.07431345,-0.184,0.0495,1609,1477,6,6,268.2,246.2
0,MI,2633510,TAWAS AREA SCHOOLS,0.281,0.05876759,0.198,0.0483,-0.0989,0.06781317,-0.0108,0.0555,-0.38,0.08970981,-0.209,0.0538,536,490,6,6,89.3,81.7
9,MI,2633540,TAYLOR SCHOOL DISTRICT,-0.445,0.05000757,-0.431,0.0419,-0.627,0.05318493,-0.635,0.0458,-0.182,0.07295629,-0.204,0.0492,2784,2294,6,6,464.0,382.3
9,MI,2633720,TECUMSEH PUBLIC SCHOOLS,0.0631,0.05413977,0.102,0.0445,0.0695,0.05560198,0.0276,0.0477,0.00641,0.0776105,-0.0748,0.0505,1196,1127,6,6,199.3,187.8
0,MI,2633810,THORNAPPLE KELLOGG SCHOOL DISTRICT,0.164,0.05259111,0.181,0.0435,0.113,0.05381871,0.0911,0.0463,-0.0508,0.0752559,-0.0897,0.0498,1433,1403,6,6,238.8,233.8
5,MI,2633840,THREE RIVERS COMMUNITY SCHOOLS,-0.0222,0.05417722,-0.0371,0.0447,-0.212,0.05764174,-0.198,0.049,-0.19,0.07913378,-0.161,0.0511,1194,1016,6,6,199.0,169.3
1,MI,2633870,TRAVERSE CITY AREA PUBLIC SCHOOLS,0.309,0.04806105,0.293,0.0405,0.155,0.05033776,0.164,0.0438,-0.154,0.06958578,-0.129,0.0481,3988,3695,6,6,664.7,615.8
7,MI,2633900,TRENTON PUBLIC SCHOOLS,0.15,0.05406786,0.142,0.0446,0.0135,0.05731257,0.0157,0.0488,-0.137,0.07878393,-0.127,0.0509,1081,1005,6,6,180.2,167.5
2,MI,2633930,TRI COUNTY AREA SCHOOLS,-0.233,0.05774818,-0.171,0.0468,-0.184,0.05991051,-0.242,0.0507,0.0494,0.08328408,-0.0706,0.0518,844,740,6,6,140.7,123.3
